Kernel,C,Degree,Gamma,Coef0,Shrinking,Probability,Tol,MaxIter,Accuracy
linear,9.84097571215095,1.8031915786330064,0.5078558706767675,0.8354700294704737,0.9646771105351918,0.9732059639029921,0.009597691261891327,491.6594289886019,0.59375
linear,10.0,2.8116061928361145,1.0,0.0,0.0,0.0,1e-06,281.94835409467055,0.671875
linear,10.0,5.0,1.0,0.0,0.0,1.0,1e-06,1000.0,0.59375
linear,3.2817802598154064,5.0,1.0,0.0,0.0,1.0,0.01,204.33261376409175,0.671875
linear,0.1,5.0,1.0,0.0,0.0,1.0,0.01,776.6949332658191,0.640625
linear,9.849429851518481,4.787948074813378,0.6284085992295176,0.32308232758916533,0.7332050498401964,0.8663683867039959,0.001877024886755547,777.2634541677332,0.59375
linear,0.1,1.0,0.001,1.0,1.0,0.0,1e-06,781.1074801080489,0.640625
linear,0.1,1.0,1.0,0.0,1.0,1.0,0.01,773.0113957152746,0.640625
linear,0.1,5.0,1.0,1.0,0.0,0.0,0.01,1.0,0.375
linear,0.3455056440906268,4.937027483682532,0.7988431538652431,0.9870002006777421,0.5893677951128523,0.14238047175942647,0.004910195736495423,794.0645440171687,0.578125
linear,9.943840945017303,2.211640132060999,0.07951119005507709,0.9529725857699127,0.07873850838205554,0.7656918458216893,0.007151818228018657,354.9172261444639,0.609375
linear,0.1,1.0,1.0,1.0,1.0,1.0,0.01,663.3005099322058,0.640625
linear,10.0,1.0,1.0,1.0,1.0,1.0,0.01,395.78781213509694,0.640625
linear,10.0,5.0,0.001,1.0,1.0,0.0,1e-06,400.13655322562096,0.59375
linear,0.13882431754987135,1.4711205860757381,0.4305526729146553,0.5660618315079173,0.658665275480594,0.556126635681218,0.0009366979030694866,454.60016884127685,0.625
linear,9.975496938031938,3.995206421944969,0.8080221400862152,0.7238150107411218,0.020372525372116312,0.31899843501123104,0.008306398011759182,389.77807408704473,0.59375
linear,0.27704196653879287,4.546082103459045,0.012816650105276408,0.9923781152131325,0.16489193222374154,0.6997318420809175,0.004316046638054912,464.50707628300677,0.625
linear,0.1,1.0,1.0,1.0,0.0,0.0,1e-06,552.8058963135531,0.640625
linear,0.2582074066280893,2.527602868884327,0.7291736307843243,0.1155507684375503,0.09101995591394685,0.09037351878707434,0.006293541084740839,559.5866312407995,0.625
linear,9.862976289928765,1.3799142308020405,0.49331584730377315,0.30840375253727514,0.6243415525480485,0.9743000782683661,0.003885103603760602,855.304684598053,0.59375
linear,10.0,5.0,0.001,0.0,0.0,0.0,0.01,220.4785063316662,0.640625
linear,10.0,1.0,0.001,0.0,1.0,1.0,1e-06,345.006242930448,0.640625
linear,3.972690281075085,4.474032226149252,0.2589029110973671,0.8458457543597285,0.091797647608033,0.4035159547848517,0.0053072750074410445,343.055638190258,0.65625
linear,0.4710641572633135,1.660484400559949,0.3167263098345625,0.08993248667965137,0.36330029220008986,0.6442182154018978,0.003259268779034588,341.2728779362629,0.640625
linear,0.1,1.0,1.0,1.0,1.0,0.0,0.01,419.198733026182,0.640625
linear,4.045663142698679,1.0316421746979723,0.6204140033694097,0.912440390522147,0.41783054449246904,0.525491589857566,0.00041830342701729676,346.6980835626735,0.609375
linear,8.271743083398245,4.4964240935849915,0.36457571899807534,0.5263444948408369,0.39221648279202836,0.8075847750193169,0.006797721612614421,341.25462340833724,0.625
linear,0.1,1.0,1.0,0.0,0.0,0.0,1e-06,644.4292658790804,0.640625
linear,0.10905862270002674,1.0672907931590037,0.623017273433219,0.49783900884275634,0.9721983281264623,0.023703606275967348,0.0015833491492213178,174.82012364405557,0.609375
linear,0.20269476611094261,1.8972197476953236,0.156463566630052,0.0543171853923462,0.3768653040332327,0.4417098677341357,0.0030161516613848227,962.2800087659701,0.625
linear,0.1,5.0,1.0,1.0,1.0,0.0,1e-06,339.3477148768408,0.640625
linear,9.899837735696407,4.24100784446496,0.878014560899843,0.7676149134536467,0.2541641825976837,0.5327640284807222,0.008302364362614258,616.9620423365448,0.59375
linear,0.1,5.0,0.001,1.0,0.0,0.0,1e-06,908.9618870301808,0.640625
linear,0.25081590022588834,4.915464961333363,0.29014128031880504,0.2883650523092035,0.3527945435379727,0.7298751794077082,0.008358614688762322,900.9295387652402,0.625
linear,0.2043286319043043,1.006913353283304,0.9902320503078371,0.20669666527624186,0.5431511279407324,0.5062662823614604,0.0006333979645083374,709.826366475157,0.625
linear,9.237935855210077,1.0949376119453662,0.7461416082174046,0.8218297334600988,0.12642112619225432,0.7636114047408659,0.0030930342111632468,449.98399790843376,0.59375
linear,0.1,1.0,0.001,0.0,0.0,1.0,1e-06,906.5385425369388,0.640625
linear,9.64205633520481,4.951923942736753,0.6557334796715224,0.926307645828121,0.9432020927040409,0.05399326934537807,0.005076755732434344,251.22976863048123,0.640625
linear,0.1,5.0,0.001,1.0,0.0,0.0,0.01,991.5289416106123,0.640625
linear,0.2815778724624742,4.825064208078092,0.7895494794073016,0.7110741344571399,0.8771672262144461,0.5726702098561998,0.009295880057089444,666.6964185863266,0.609375
linear,0.4845077883524658,4.639929106801703,0.7697533604739899,0.6703627837704903,0.6055815001931312,0.8098748966662737,0.0030699811044784787,549.3364621519546,0.59375
linear,7.0493324875611005,5.0,1.0,1.0,1.0,1.0,0.01,203.48935480472022,0.671875
linear,10.0,5.0,1.0,0.0,1.0,0.0,0.01,347.81266954778863,0.609375
linear,0.18027060223418712,3.4738461728528334,0.41394983665997953,0.5004085596365878,0.6285135488165163,0.7051723398889468,0.00737229074161707,851.5431171734797,0.59375
linear,10.0,5.0,0.001,1.0,0.0,0.0,1e-06,108.0856634007956,0.65625
linear,10.0,1.0,1.0,0.0,0.0,0.0,0.01,109.3285744433794,0.625
linear,4.477473839359365,1.0,0.001,1.0,1.0,0.0,1e-06,238.15836713772137,0.640625
linear,0.1,1.0,1.0,0.0,1.0,1.0,1e-06,992.8677210383191,0.640625
linear,9.983428059859804,1.0257035143766355,0.9472403748012883,0.031133634869865756,0.9109425808820233,0.8402403615000681,0.00922727577681106,533.336946567766,0.59375
linear,0.1,1.0,0.001,1.0,1.0,0.0,0.01,382.3918240049903,0.640625
linear,9.995422011976304,1.7706756991914192,0.549424395700502,0.5461699650454529,0.05296242551975461,0.4336213474060655,0.003996212947762714,586.0998288427293,0.59375
linear,10.0,5.0,1.0,0.0,0.0,0.0,0.01,103.85844913655475,0.625
linear,0.1,1.0,0.001,1.0,0.0,1.0,0.01,370.2903318195728,0.640625
linear,8.023301744084966,5.0,1.0,1.0,0.0,0.0,1e-06,283.49662849872675,0.671875
linear,9.892777756694809,4.389058834815338,0.5561377221093712,0.21705178759929344,0.6567591238906323,0.39357841381057734,0.003193439993449166,816.8345225186242,0.59375
linear,0.1,1.0,1.0,1.0,1.0,1.0,1e-06,399.8224966121898,0.640625
linear,10.0,5.0,1.0,1.0,1.0,1.0,0.01,734.8948231066546,0.59375
linear,0.1,1.0,0.001,0.0,0.0,1.0,1e-06,681.6711257380249,0.640625
linear,0.2614648218637712,3.0054641764603747,0.07164158013666307,0.28114388958650394,0.8855107920753514,0.34056519346076375,0.002486923258652372,687.9123156604124,0.625
linear,1.288465792070648,4.999861584606444,0.3182427346657814,0.9735801165624923,0.3043357907453551,0.9160869902692897,0.0077232254428684305,261.0689577009256,0.65625
linear,10.0,5.0,1.0,1.0,0.0,1.0,0.01,112.54083372566912,0.671875
linear,10.0,3.138569538897336,1.0,1.0,1.0,0.0,1e-06,283.18603152468245,0.671875
linear,5.948597262687258,4.377726581266426,0.9413910748082697,0.05257147633307002,0.7717450550033511,0.704429189255317,0.0013769467215363268,204.9964986290591,0.671875
linear,0.1,5.0,1.0,1.0,1.0,0.0,0.01,678.7389503104989,0.640625
linear,10.0,1.0,1.0,1.0,1.0,1.0,0.01,88.70644983093955,0.578125
linear,7.787933776406792,4.775494449698575,0.4665348061631159,0.23595722419080212,0.13684316973786015,0.758038338669045,0.009638384069478902,110.83005996344679,0.625
linear,10.0,1.0,1.0,1.0,0.0,1.0,0.01,628.1732230348177,0.59375
linear,4.293932706829813,2.9173860610114297,0.04467325918992884,0.8155467113053223,0.19293671223805764,0.664191386499458,0.004588861682149749,204.7480732323002,0.671875
linear,0.1,2.3251311938727195,0.001,1.0,0.0,0.0,0.01,235.93353362463753,0.640625
linear,9.476843930277154,4.674355243993892,0.6331208814892892,0.925478475372591,0.5584956133281355,0.5516541827305438,0.007410486451687034,186.7316957610332,0.640625
linear,0.1,5.0,1.0,1.0,0.0,1.0,0.01,769.2273665308966,0.640625
linear,0.1,1.0,1.0,0.0,0.0,1.0,1e-06,593.849965490974,0.640625
linear,5.3152966308882466,1.0,0.001,1.0,0.0,0.0,1e-06,184.60695520753524,0.59375
linear,10.0,5.0,1.0,1.0,1.0,0.0,1e-06,116.05711869187286,0.625
linear,10.0,5.0,1.0,0.0,0.0,0.0,0.01,174.39327710046294,0.625
linear,10.0,5.0,1.0,1.0,0.0,0.0,0.01,202.6083345375903,0.640625
linear,0.1,1.0,0.001,0.0,0.0,1.0,0.01,204.88706182235182,0.65625
linear,0.1,1.0,0.001,1.0,1.0,0.0,0.01,266.0362894517772,0.65625
linear,0.1,1.0,1.0,0.0,1.0,0.0,1e-06,274.1553377321957,0.640625
linear,0.18205942161213534,4.06794252928406,0.6033130227379113,0.6734346744923203,0.28609916213758746,0.46057842239631064,0.004660368256046393,144.1362178861196,0.609375
linear,4.147905951567873,5.0,0.001,1.0,0.0,0.0,0.01,233.47337612507616,0.65625
linear,0.2739257207475624,4.831842199128426,0.2549503052289878,0.13040709356250768,0.1883074256510625,0.6437566342526229,0.007319636720347603,596.0258400539306,0.609375
linear,0.1,5.0,0.001,0.0,1.0,1.0,1e-06,915.0479152294841,0.640625
linear,0.1,5.0,0.001,0.0,1.0,1.0,1e-06,343.9091281021398,0.640625
linear,0.2151118544728663,4.948400457320297,0.34552333607642227,0.25199799050053384,0.4861661904080472,0.8981532952420671,0.004884835942727559,202.88299056523732,0.609375
linear,5.672576970108792,1.0,0.001,0.0,0.0,1.0,0.01,204.3837586583439,0.671875
linear,6.8615302489500865,5.0,0.001,0.0,0.0,1.0,0.01,203.03773194510595,0.671875
linear,10.0,1.0,1.0,0.0,0.0,1.0,0.01,370.74600434351,0.625
linear,0.1,5.0,1.0,1.0,0.0,0.0,0.01,956.3245953897159,0.640625
linear,0.1,1.0,1.0,0.0,1.0,0.0,0.01,658.1657752522824,0.640625
linear,0.1,1.0,0.001,1.0,0.0,1.0,0.01,517.0962167660438,0.640625
linear,0.1,5.0,0.001,0.0,1.0,1.0,0.01,520.376079356005,0.640625
linear,0.44363298797176065,1.3890698560585109,0.9505822727008895,0.850709954253617,0.11926169408391307,0.6443175262560948,0.00063226994918779,912.220239123127,0.59375
linear,0.40707123165209125,4.921926986837116,0.04920457485579091,0.2031266645706289,0.6791643481880191,0.2202378903482496,0.008921423921873409,921.6780033997095,0.578125
linear,0.1,1.0,1.0,1.0,0.0,1.0,1e-06,987.3849407326052,0.640625
linear,9.211173793748259,1.2205928462603937,0.17467495526319485,0.08055273485924241,0.9639831619173292,0.6710811460388412,0.008262424845751239,203.67015686186562,0.671875
linear,0.1,1.0,1.0,0.0,0.0,1.0,1e-06,675.5196879332254,0.640625
linear,0.1,1.0,1.0,0.0,1.0,1.0,0.01,759.9164802818117,0.640625
linear,0.1,5.0,1.0,0.0,1.0,0.0,0.01,758.7238590760076,0.640625
linear,0.1,5.0,0.001,1.0,1.0,0.0,1e-06,483.5393780800793,0.640625
linear,0.1,5.0,1.0,0.0,0.0,0.0,1e-06,225.20312524056595,0.65625
linear,3.194088552895306,1.0,1.0,1.0,0.0,0.0,0.01,263.9220291384576,0.625
linear,10.0,1.0,0.001,0.0,0.0,1.0,1e-06,380.4980567221264,0.625
linear,0.1,1.0,1.0,0.0,0.0,1.0,0.01,632.6833908318074,0.640625
linear,10.0,5.0,0.001,0.0,0.0,0.0,0.01,945.3498741113145,0.59375
linear,0.1,5.0,1.0,1.0,1.0,1.0,0.01,653.8719229354706,0.640625
linear,0.1,5.0,0.001,0.0,1.0,0.0,0.01,251.33558549357113,0.65625
linear,3.7116815797808362,4.730891029371227,0.31116219625760516,0.09067612440059813,0.8370377108858352,0.11569132070727406,0.00736618491231643,248.97584762762548,0.625
linear,0.1,5.0,1.0,1.0,1.0,1.0,0.01,715.0843778708306,0.640625
linear,0.1,5.0,0.001,1.0,1.0,0.0,1e-06,630.0328492926134,0.640625
linear,0.5624916397904314,4.67636455359648,0.8798441988641297,0.18982739831892392,0.9887002608694123,0.7140389304967616,0.006639488977866104,255.69076982253958,0.59375
linear,10.0,1.0,1.0,1.0,1.0,1.0,1e-06,221.10068195248667,0.625
linear,0.3318769431570872,1.3558269753329002,0.2324779808715358,0.2991746371577091,0.41811835087757343,0.02104027738012837,0.004592698029791187,250.09326592007807,0.59375
linear,0.1,5.0,0.001,0.0,1.0,1.0,1e-06,263.90775401733276,0.65625
linear,0.1,5.0,0.001,1.0,1.0,1.0,1e-06,269.5491153394965,0.640625
linear,0.1,5.0,1.0,0.0,1.0,0.0,0.01,763.9653933308743,0.640625
linear,0.1,1.0,1.0,1.0,1.0,0.0,0.01,221.948482761224,0.65625
linear,10.0,5.0,1.0,1.0,1.0,1.0,0.01,160.63821486349048,0.625
linear,0.1,1.0,1.0,0.0,1.0,0.0,1e-06,362.39692823566367,0.640625
linear,0.1,5.0,1.0,0.0,0.0,0.0,0.01,367.3529191149837,0.640625
linear,10.0,1.0,0.001,1.0,0.0,1.0,0.01,517.449153033603,0.59375
linear,9.566922398373535,4.823590360379628,0.49348985924675065,0.8710134854446422,0.8054464279396257,0.22036607781016515,0.00846482543883534,57.376105729158795,0.453125
linear,0.1,3.3634388575291627,0.001,0.0,0.0,1.0,1e-06,222.29756942417058,0.65625
linear,5.192518346828444,1.0,1.0,0.0,0.0,0.0,0.01,398.91817754598236,0.625
linear,0.1,1.0,1.0,1.0,1.0,1.0,1e-06,389.44094343651204,0.640625
linear,0.1,5.0,1.0,1.0,1.0,1.0,0.01,421.1678846877022,0.640625
linear,10.0,5.0,0.001,1.0,1.0,1.0,1e-06,111.06995048356454,0.703125
linear,0.1,5.0,1.0,0.0,0.0,1.0,1e-06,783.6677283193976,0.640625
linear,10.0,1.0,1.0,1.0,1.0,0.0,1e-06,468.43283571499137,0.59375
linear,8.007984491796849,2.9701462565981203,0.001,1.0,1.0,1.0,0.01,204.17786977559382,0.671875
linear,10.0,5.0,1.0,1.0,1.0,1.0,1e-06,110.26413711564398,0.625
linear,9.579921100495197,4.489155696091645,0.27160201217563196,0.4241612777596515,0.40000768658149677,0.43836972208587277,0.000912397639509747,112.20942483006235,0.671875
linear,4.838412400625276,1.0,1.0,1.0,1.0,1.0,0.01,320.36374217840665,0.625
linear,4.730086873035953,5.0,1.0,0.0,0.0,0.0,0.01,486.01581187226674,0.59375
linear,0.1,1.0,0.001,1.0,1.0,0.0,0.01,152.41406294499166,0.640625
linear,0.9736624359578355,1.6563424651831284,0.4012796609910612,0.8624146615901179,0.7422818964633157,0.7345551323444058,0.008356985947591206,804.9317374667553,0.578125
linear,10.0,1.0,1.0,0.0,1.0,0.0,1e-06,607.2729330580559,0.59375
linear,0.1,5.0,0.001,0.0,1.0,0.0,1e-06,514.952487058282,0.640625
linear,8.324672970505038,4.578108408976084,0.001,1.0,1.0,1.0,1e-06,282.277467162585,0.671875
linear,0.1,5.0,0.001,0.0,0.0,0.0,0.01,360.33774624373336,0.640625
linear,10.0,1.0,0.001,0.0,0.0,0.0,1e-06,272.10543953809366,0.625
linear,0.1,5.0,1.0,0.0,0.0,1.0,1e-06,589.4416769302543,0.640625
linear,9.95037876302848,4.248128897031229,0.09067031288499679,0.554525529768286,0.11781624219320952,0.9489396570729687,0.003909474996481337,113.92425977585073,0.609375
linear,3.191085320565734,5.0,0.001,0.0,0.0,0.0,1e-06,227.76520350099128,0.625
linear,3.433785933244073,1.0,0.001,1.0,0.0,0.0,0.01,776.6161162559146,0.59375
linear,0.27428251445688706,1.0196613268813786,0.47280157786529986,0.8586152460179753,0.2850441547694258,0.3919413565268659,0.00018839933369033736,766.553463970388,0.609375
linear,4.679766164503716,4.929298328760449,0.38809619139814855,0.739171223080074,0.1563945655473553,0.04847602336206047,0.007496836771594868,657.6928546214773,0.59375
linear,0.13305593394427956,1.48648524860856,0.38264833173804647,0.38504979807878925,0.7297677900415044,0.26130617766022113,0.0026233021410882974,639.1982648484571,0.625
linear,3.0216958544567873,1.0,1.0,0.0,1.0,0.0,0.01,590.233551554768,0.59375
linear,4.8268418393601085,1.0,1.0,0.0,0.0,1.0,1e-06,645.786885427039,0.59375
linear,0.1,5.0,0.001,0.0,1.0,1.0,0.01,458.7851185368141,0.640625
linear,1.798430069655411,1.1276484987440312,0.28452713568377413,0.6241194081284712,0.15633288190152816,0.23632829888651752,0.008951936914216667,717.1199908150719,0.59375
linear,5.244024394177775,5.0,1.0,1.0,1.0,0.0,0.01,282.1059401305146,0.671875
linear,2.4612028529601155,5.0,1.0,1.0,1.0,0.0,1e-06,278.64996311985016,0.640625
linear,1.4257067500562814,5.0,1.0,1.0,1.0,0.0,0.01,221.4241734790312,0.625
linear,5.131663801182834,1.2212548051468022,0.35279768303026304,0.9232298130029054,0.7826218589544921,0.44884166609594567,0.0073368116286395765,283.1646441494106,0.671875
linear,0.1,1.0,1.0,1.0,0.0,0.0,1e-06,460.52926508841426,0.640625
linear,0.1,5.0,1.0,0.0,1.0,0.0,1e-06,151.50845766633321,0.65625
linear,3.445849776806684,4.844613920268838,0.537971098031793,0.34942659752146077,0.48329177147664826,0.5155257028182155,0.009682701265298797,153.79406987786078,0.625
